campaign_id,campaign_name,start_date,end_date,channel,region,impressions,clicks,conversions,spend_usd,revenue_usd,target_audience,product_category,device,year,data_source,campaign_duration_days,month,quarter
2024_JD_0585,Campaign_2024_JD_0585,2024-08-14,2024-11-15,Google Ads,South America,185755,24320,4559,28393.9,55046.49,Youth,Electronics,Desktop,1970-01-01 00:00:00.000002024,H2_2024,93,8,3
2024_JD_0186,Campaign_2024_JD_0186,2024-07-13,2024-12-15,Facebook Ads,North America,184615,15765,3967,4431.46,5414.43,Seniors,Health,Tablet,1970-01-01 00:00:00.000002024,H2_2024,155,7,3
2024_JD_0427,Campaign_2024_JD_0427,2024-09-03,2024-10-18,Email,North America,184587,7589,1975,48629.24,83910.7,Seniors,Electronics,Mobile,1970-01-01 00:00:00.000002024,H2_2024,45,9,3
2024_JD_0036,Campaign_2024_JD_0036,2024-10-12,2024-12-31,Email,Asia,184426,4401,142,48709.53,90259.65,Youth,Automotive,Mobile,1970-01-01 00:00:00.000002024,H2_2024,80,10,4
2024_JD_0301,Campaign_2024_JD_0301,2024-11-11,2024-12-20,TikTok Ads,Asia,184316,20756,3171,2264.78,3764.0,Youth,Electronics,Mobile,1970-01-01 00:00:00.000002024,H2_2024,39,11,4
2024_JD_0638,Campaign_2024_JD_0638,2024-11-11,2024-12-20,TikTok Ads,Asia,184316,20756,3171,2264.78,3764.0,Youth,Electronics,Mobile,1970-01-01 00:00:00.000002024,H2_2024,39,11,4
2024_JD_0560,Campaign_2024_JD_0560,2024-10-15,2024-12-05,TikTok Ads,South America,183267,9529,157,15326.77,34040.98,Youth,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,51,10,4
2024_JD_0269,Campaign_2024_JD_0269,2024-11-18,2024-12-21,Facebook Ads,Africa,182953,15474,1117,13582.05,27717.28,Youth,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,33,11,4
2024_JD_0169,Campaign_2024_JD_0169,2024-10-06,2024-11-01,Facebook Ads,North America,182900,24349,7207,9593.19,31687.72,Youth,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,26,10,4
2024_JD_0402,Campaign_2024_JD_0402,2024-09-05,2024-12-14,TikTok Ads,Africa,182643,2019,181,24171.96,83703.45,Youth,Health,Mobile,1970-01-01 00:00:00.000002024,H2_2024,100,9,3
2024_JD_0232,Campaign_2024_JD_0232,2024-11-04,2024-11-25,Facebook Ads,Europe,182235,2029,409,41047.59,101156.25,Seniors,Automotive,Tablet,1970-01-01 00:00:00.000002024,H2_2024,21,11,4
2024_JD_0637,Campaign_2024_JD_0637,2024-11-04,2024-11-25,Facebook Ads,Europe,182235,2029,409,41047.59,101156.25,Seniors,Automotive,Tablet,1970-01-01 00:00:00.000002024,H2_2024,21,11,4
2024_JD_0544,Campaign_2024_JD_0544,2024-10-04,2024-12-05,Google Ads,South America,181872,6013,1142,30285.75,96672.72,Adults,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,62,10,4
2024_JD_0483,Campaign_2024_JD_0483,2024-08-14,2024-10-26,TikTok Ads,Asia,181743,26587,4261,12183.53,21530.59,Seniors,Home,Mobile,1970-01-01 00:00:00.000002024,H2_2024,73,8,3
2024_JD_0508,Campaign_2024_JD_0508,2024-09-09,2024-12-31,Email,South America,181679,9628,500,38392.31,118757.78,Seniors,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,113,9,3
2024_JD_0096,Campaign_2024_JD_0096,2024-07-04,2024-11-08,Email,Africa,181615,11831,2199,18549.97,27104.89,Youth,Automotive,Tablet,1970-01-01 00:00:00.000002024,H2_2024,127,7,3
2024_JD_0461,Campaign_2024_JD_0461,2024-08-03,2024-11-07,Google Ads,Africa,181481,17812,5264,10262.94,30798.45,Adults,Clothing,Tablet,1970-01-01 00:00:00.000002024,H2_2024,96,8,3
2024_JD_0519,Campaign_2024_JD_0519,2024-07-16,2024-09-27,Google Ads,North America,181118,11825,3103,35756.72,56668.64,Adults,Home,Mobile,1970-01-01 00:00:00.000002024,H2_2024,73,7,3
2024_JD_0462,Campaign_2024_JD_0462,2024-07-18,2024-11-05,Email,Africa,180829,24544,3659,29580.06,67265.84,Youth,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,110,7,3
2024_JD_0409,Campaign_2024_JD_0409,2024-07-21,2024-09-24,Google Ads,Europe,180674,18100,363,43836.9,102366.05,Youth,Automotive,Mobile,1970-01-01 00:00:00.000002024,H2_2024,65,7,3
2024_JD_0143,Campaign_2024_JD_0143,2024-11-14,2024-12-31,Google Ads,Europe,180399,5171,829,23091.13,37095.72,Adults,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,47,11,4
2024_JD_0636,Campaign_2024_JD_0636,2024-11-14,2024-12-31,Google Ads,Europe,180399,5171,829,23091.13,37095.72,Adults,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,47,11,4
2024_JD_0513,Campaign_2024_JD_0513,2024-10-24,2024-11-30,TikTok Ads,Asia,179956,18763,5145,7265.47,21511.29,Adults,Home,Tablet,1970-01-01 00:00:00.000002024,H2_2024,37,10,4
2024_JD_0136,Campaign_2024_JD_0136,2024-07-10,2024-07-29,Google Display Network,North America,179944,15228,3005,27287.59,56520.5,Adults,Clothing,Desktop,1970-01-01 00:00:00.000002024,H2_2024,19,7,3
2024_JD_0398,Campaign_2024_JD_0398,2024-07-20,2024-11-12,TikTok Ads,North America,179018,9641,2140,26736.75,34091.63,Seniors,Electronics,Mobile,1970-01-01 00:00:00.000002024,H2_2024,115,7,3
2024_JD_0195,Campaign_2024_JD_0195,2024-10-30,2024-12-31,Google Display Network,Africa,178946,9446,2560,38153.69,106862.66,Youth,Home,Desktop,1970-01-01 00:00:00.000002024,H2_2024,62,10,4
2024_JD_0323,Campaign_2024_JD_0323,2024-09-06,2024-12-07,Google Display Network,Europe,178672,14290,519,24434.51,79665.63,Youth,Health,Tablet,1970-01-01 00:00:00.000002024,H2_2024,92,9,3
2024_JD_0547,Campaign_2024_JD_0547,2024-10-21,2024-12-19,Email,Africa,178123,15099,966,27557.51,92626.26,Youth,Automotive,Mobile,1970-01-01 00:00:00.000002024,H2_2024,59,10,4
2024_JD_0368,Campaign_2024_JD_0368,2024-08-27,2024-10-08,Facebook Ads,Asia,176033,23120,4773,28073.17,39767.03,Adults,Automotive,Tablet,1970-01-01 00:00:00.000002024,H2_2024,42,8,3
2024_JD_0260,Campaign_2024_JD_0260,2024-09-15,2024-12-31,Google Ads,Asia,175954,17499,3347,17024.62,46570.25,Youth,Health,Mobile,1970-01-01 00:00:00.000002024,H2_2024,107,9,3
2024_JD_0138,Campaign_2024_JD_0138,2024-10-03,2024-12-31,Email,Asia,175738,11904,3482,36092.77,93038.77,Adults,Home,Tablet,1970-01-01 00:00:00.000002024,H2_2024,89,10,4
2024_JD_0438,Campaign_2024_JD_0438,2024-10-26,2024-12-31,Facebook Ads,Asia,175047,21296,1352,30356.91,61107.24,Youth,Clothing,Desktop,1970-01-01 00:00:00.000002024,H2_2024,66,10,4
2024_JD_0212,Campaign_2024_JD_0212,2024-08-19,2024-09-16,TikTok Ads,Africa,173639,18806,472,22851.96,61458.5,Youth,Automotive,Mobile,1970-01-01 00:00:00.000002024,H2_2024,28,8,3
2024_JD_0336,Campaign_2024_JD_0336,2024-07-10,2024-12-20,Email,Europe,172807,8173,2359,31133.93,86618.75,Adults,Health,Desktop,1970-01-01 00:00:00.000002024,H2_2024,163,7,3
2024_JD_0219,Campaign_2024_JD_0219,2024-08-29,2024-12-31,Facebook Ads,Africa,172516,5105,570,38775.17,121870.41,Adults,Home,Desktop,1970-01-01 00:00:00.000002024,H2_2024,124,8,3
2024_JD_0421,Campaign_2024_JD_0421,2024-11-23,2024-12-31,Google Ads,Asia,172340,3843,1091,22874.56,76398.79,Seniors,Home,Desktop,1970-01-01 00:00:00.000002024,H2_2024,38,11,4
2024_JD_0318,Campaign_2024_JD_0318,2024-09-25,2024-11-21,TikTok Ads,North America,172296,9510,502,6163.01,7899.83,Youth,Automotive,Mobile,1970-01-01 00:00:00.000002024,H2_2024,57,9,3
2024_JD_0071,Campaign_2024_JD_0071,2024-08-06,2024-09-01,Email,North America,172280,21872,5862,37255.53,65120.55,Youth,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,26,8,3
2024_JD_0446,Campaign_2024_JD_0446,2024-10-22,2024-11-27,TikTok Ads,Europe,172260,7567,757,43730.37,105504.77,Adults,Clothing,Desktop,1970-01-01 00:00:00.000002024,H2_2024,36,10,4
2024_JD_0128,Campaign_2024_JD_0128,2024-07-01,2024-08-24,Google Display Network,North America,172231,12879,3771,42249.61,64281.79,Adults,Automotive,Tablet,1970-01-01 00:00:00.000002024,H2_2024,54,7,3
2024_JD_0477,Campaign_2024_JD_0477,2024-10-19,2024-12-31,Google Display Network,Asia,172093,23083,4866,23740.66,81099.24,Adults,Automotive,Tablet,1970-01-01 00:00:00.000002024,H2_2024,73,10,4
2024_JD_0080,Campaign_2024_JD_0080,2024-08-14,2024-12-31,Facebook Ads,North America,171981,25522,3741,24601.68,50910.01,Youth,Automotive,Tablet,1970-01-01 00:00:00.000002024,H2_2024,139,8,3
2024_JD_0413,Campaign_2024_JD_0413,2024-09-25,2024-12-31,Email,Europe,171892,24676,972,2987.38,9573.58,Youth,Home,Mobile,1970-01-01 00:00:00.000002024,H2_2024,97,9,3
2024_JD_0322,Campaign_2024_JD_0322,2024-10-12,2024-12-31,TikTok Ads,North America,171216,21105,3204,1510.96,2700.77,Seniors,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,80,10,4
2024_JD_0252,Campaign_2024_JD_0252,2024-07-12,2024-08-15,Facebook Ads,Europe,171129,2950,279,1242.06,4209.55,Seniors,Automotive,Tablet,1970-01-01 00:00:00.000002024,H2_2024,34,7,3
2024_JD_0307,Campaign_2024_JD_0307,2024-07-17,2024-11-09,Email,South America,170243,10713,926,33130.46,104375.41,Adults,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,115,7,3
2024_JD_0132,Campaign_2024_JD_0132,2024-11-30,2024-12-31,Facebook Ads,Africa,170088,12946,631,27061.02,40281.58,Seniors,Electronics,Desktop,1970-01-01 00:00:00.000002024,H2_2024,31,11,4
2024_JD_0635,Campaign_2024_JD_0635,2024-11-30,2024-12-31,Facebook Ads,Africa,170088,12946,631,27061.02,40281.58,Seniors,Electronics,Desktop,1970-01-01 00:00:00.000002024,H2_2024,31,11,4
2024_JD_0019,Campaign_2024_JD_0019,2024-11-28,2024-12-31,Google Display Network,Asia,169899,24750,5526,30344.41,93394.2,Youth,Electronics,Desktop,1970-01-01 00:00:00.000002024,H2_2024,33,11,4
2024_JD_0069,Campaign_2024_JD_0069,2024-10-28,2024-12-31,Google Display Network,Asia,169568,25243,3060,27850.62,60546.78,Youth,Automotive,Tablet,1970-01-01 00:00:00.000002024,H2_2024,64,10,4
2024_JD_0361,Campaign_2024_JD_0361,2024-11-04,2024-12-31,TikTok Ads,North America,169437,21140,2547,26646.15,42910.03,Seniors,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,57,11,4
2024_JD_0634,Campaign_2024_JD_0634,2024-11-04,2024-12-31,TikTok Ads,North America,169437,21140,2547,26646.15,42910.03,Seniors,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,57,11,4
2024_JD_0395,Campaign_2024_JD_0395,2024-09-16,2024-11-10,Google Display Network,North America,168834,9947,1086,42760.93,116991.8,Adults,Automotive,Tablet,1970-01-01 00:00:00.000002024,H2_2024,55,9,3
2024_JD_0479,Campaign_2024_JD_0479,2024-09-30,2024-11-10,Google Display Network,Africa,168317,13639,1841,38737.75,118400.3,Seniors,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,41,9,3
2024_JD_0208,Campaign_2024_JD_0208,2024-10-21,2024-11-21,Email,Asia,168038,8689,785,1444.55,4453.49,Seniors,Automotive,Mobile,1970-01-01 00:00:00.000002024,H2_2024,31,10,4
2024_JD_0088,Campaign_2024_JD_0088,2024-11-13,2024-12-31,Facebook Ads,North America,167993,2218,62,13737.54,33886.38,Youth,Electronics,Desktop,1970-01-01 00:00:00.000002024,H2_2024,48,11,4
2024_JD_0597,Campaign_2024_JD_0597,2024-08-30,2024-12-31,Email,North America,167781,16697,4417,23692.62,43605.14,Adults,Electronics,Desktop,1970-01-01 00:00:00.000002024,H2_2024,123,8,3
2024_JD_0157,Campaign_2024_JD_0157,2024-09-10,2024-11-17,Email,North America,167552,21369,3513,9748.69,26334.29,Seniors,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,68,9,3
2024_JD_0129,Campaign_2024_JD_0129,2024-10-13,2024-11-10,Email,Africa,166595,22869,6376,12548.9,33350.52,Youth,Automotive,Mobile,1970-01-01 00:00:00.000002024,H2_2024,28,10,4
2024_JD_0380,Campaign_2024_JD_0380,2024-08-29,2024-12-31,TikTok Ads,South America,166162,23614,3226,32931.73,63305.98,Youth,Automotive,Desktop,1970-01-01 00:00:00.000002024,H2_2024,124,8,3
2024_JD_0238,Campaign_2024_JD_0238,2024-10-05,2024-12-31,Google Display Network,Africa,166099,8665,1834,36631.28,106532.0,Adults,Automotive,Tablet,1970-01-01 00:00:00.000002024,H2_2024,87,10,4
2024_JD_0505,Campaign_2024_JD_0505,2024-11-25,2024-12-31,Facebook Ads,South America,166033,14262,3928,37836.84,71836.91,Seniors,Health,Desktop,1970-01-01 00:00:00.000002024,H2_2024,36,11,4
2024_JD_0223,Campaign_2024_JD_0223,2024-09-26,2024-12-21,Google Ads,South America,165831,21830,2986,1569.41,2144.8,Youth,Health,Desktop,1970-01-01 00:00:00.000002024,H2_2024,86,9,3
2024_JD_0440,Campaign_2024_JD_0440,2024-07-20,2024-09-18,Email,North America,165761,17540,1057,23671.1,81813.74,Youth,Home,Desktop,1970-01-01 00:00:00.000002024,H2_2024,60,7,3
2024_JD_0172,Campaign_2024_JD_0172,2024-08-08,2024-10-15,TikTok Ads,Asia,164841,22182,2932,46904.66,135316.0,Youth,Health,Desktop,1970-01-01 00:00:00.000002024,H2_2024,68,8,3
2024_JD_0321,Campaign_2024_JD_0321,2024-11-15,2024-12-31,TikTok Ads,Africa,164342,14922,3440,45046.14,148638.16,Adults,Health,Mobile,1970-01-01 00:00:00.000002024,H2_2024,46,11,4
2024_JD_0633,Campaign_2024_JD_0633,2024-11-15,2024-12-31,TikTok Ads,Africa,164342,14922,3440,45046.14,148638.16,Adults,Health,Mobile,1970-01-01 00:00:00.000002024,H2_2024,46,11,4
2024_JD_0329,Campaign_2024_JD_0329,2024-07-18,2024-12-28,Email,North America,164116,8806,2015,37661.4,93512.14,Seniors,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,163,7,3
2024_JD_0047,Campaign_2024_JD_0047,2024-11-07,2024-12-08,Email,Africa,163823,9734,342,18615.07,38398.93,Adults,Home,Desktop,1970-01-01 00:00:00.000002024,H2_2024,31,11,4
2024_JD_0499,Campaign_2024_JD_0499,2024-09-24,2024-12-31,Facebook Ads,South America,163763,14061,2608,1442.88,2916.3,Adults,Clothing,Desktop,1970-01-01 00:00:00.000002024,H2_2024,98,9,3
2024_JD_0082,Campaign_2024_JD_0082,2024-11-25,2024-12-31,Facebook Ads,Africa,161542,11191,2069,37556.2,105004.24,Youth,Clothing,Tablet,1970-01-01 00:00:00.000002024,H2_2024,36,11,4
2024_JD_0317,Campaign_2024_JD_0317,2024-11-22,2024-12-31,Google Display Network,Africa,161503,16531,2313,3343.71,4735.35,Adults,Health,Desktop,1970-01-01 00:00:00.000002024,H2_2024,39,11,4
2024_JD_0632,Campaign_2024_JD_0632,2024-11-22,2024-12-31,Google Display Network,Africa,161503,16531,2313,3343.71,4735.35,Adults,Health,Desktop,1970-01-01 00:00:00.000002024,H2_2024,39,11,4
2024_JD_0324,Campaign_2024_JD_0324,2024-07-10,2024-12-20,Google Ads,Africa,161299,7590,1586,6583.88,15260.35,Seniors,Home,Desktop,1970-01-01 00:00:00.000002024,H2_2024,163,7,3
2024_JD_0091,Campaign_2024_JD_0091,2024-08-25,2024-10-08,Facebook Ads,South America,159865,6722,1209,21151.5,63210.95,Adults,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,44,8,3
2024_JD_0339,Campaign_2024_JD_0339,2024-09-08,2024-11-17,Facebook Ads,South America,159834,19106,888,19047.17,42509.56,Adults,Health,Tablet,1970-01-01 00:00:00.000002024,H2_2024,70,9,3
2024_JD_0025,Campaign_2024_JD_0025,2024-11-07,2024-12-31,Email,South America,159736,3233,656,49889.28,99526.92,Youth,Electronics,Mobile,1970-01-01 00:00:00.000002024,H2_2024,54,11,4
2024_JD_0473,Campaign_2024_JD_0473,2024-08-05,2024-09-06,Google Display Network,Europe,159626,17959,1118,20361.41,57834.06,Seniors,Automotive,Desktop,1970-01-01 00:00:00.000002024,H2_2024,32,8,3
2024_JD_0362,Campaign_2024_JD_0362,2024-10-06,2024-11-17,Email,Asia,159553,20069,6000,39793.3,97984.19,Adults,Electronics,Mobile,1970-01-01 00:00:00.000002024,H2_2024,42,10,4
2024_JD_0206,Campaign_2024_JD_0206,2024-11-15,2024-12-31,TikTok Ads,South America,158962,13289,3873,45526.36,60223.81,Youth,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,46,11,4
2024_JD_0586,Campaign_2024_JD_0586,2024-09-21,2024-10-08,Email,Africa,158407,13911,2245,35625.08,73434.15,Seniors,Automotive,Desktop,1970-01-01 00:00:00.000002024,H2_2024,17,9,3
2024_JD_0430,Campaign_2024_JD_0430,2024-10-30,2024-12-31,Google Ads,South America,158124,7894,201,16384.37,53139.89,Seniors,Health,Desktop,1970-01-01 00:00:00.000002024,H2_2024,62,10,4
2024_JD_0345,Campaign_2024_JD_0345,2024-10-17,2024-12-31,Google Display Network,South America,157889,6671,1206,39642.13,94733.54,Youth,Health,Tablet,1970-01-01 00:00:00.000002024,H2_2024,75,10,4
2024_JD_0200,Campaign_2024_JD_0200,2024-08-07,2024-11-01,TikTok Ads,Africa,157826,5550,1254,25297.91,35073.18,Youth,Automotive,Mobile,1970-01-01 00:00:00.000002024,H2_2024,86,8,3
2024_JD_0490,Campaign_2024_JD_0490,2024-07-15,2024-09-28,Email,Asia,157697,7996,1660,4735.72,8674.98,Adults,Clothing,Desktop,1970-01-01 00:00:00.000002024,H2_2024,75,7,3
2024_JD_0410,Campaign_2024_JD_0410,2024-07-11,2024-12-19,TikTok Ads,Asia,157458,19314,2367,14461.84,30478.69,Seniors,Clothing,Tablet,1970-01-01 00:00:00.000002024,H2_2024,161,7,3
2024_JD_0233,Campaign_2024_JD_0233,2024-07-03,2024-11-21,Facebook Ads,Europe,157360,5682,1026,36516.5,93648.06,Youth,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,141,7,3
2024_JD_0565,Campaign_2024_JD_0565,2024-07-27,2024-10-05,Facebook Ads,Africa,157297,5178,327,37384.01,51450.21,Adults,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,70,7,3
2024_JD_0372,Campaign_2024_JD_0372,2024-08-24,2024-12-31,Google Display Network,Europe,157110,9649,2063,44950.94,107722.15,Adults,Electronics,Mobile,1970-01-01 00:00:00.000002024,H2_2024,129,8,3
2024_JD_0151,Campaign_2024_JD_0151,2024-10-12,2024-12-14,Google Display Network,Africa,156878,11552,1874,4286.75,12538.35,Seniors,Automotive,Desktop,1970-01-01 00:00:00.000002024,H2_2024,63,10,4
2024_JD_0066,Campaign_2024_JD_0066,2024-09-12,2024-11-08,TikTok Ads,Africa,156836,12204,133,5938.12,7374.61,Seniors,Health,Desktop,1970-01-01 00:00:00.000002024,H2_2024,57,9,3
2024_JD_0480,Campaign_2024_JD_0480,2024-11-11,2024-12-31,Google Ads,Africa,156519,19473,4954,38883.95,102281.9,Seniors,Health,Mobile,1970-01-01 00:00:00.000002024,H2_2024,50,11,4
2024_JD_0478,Campaign_2024_JD_0478,2024-09-28,2024-12-16,Google Display Network,South America,156379,5777,1236,14095.38,24040.41,Youth,Home,Tablet,1970-01-01 00:00:00.000002024,H2_2024,79,9,3
2024_JD_0500,Campaign_2024_JD_0500,2024-10-12,2024-12-31,Email,Africa,156094,12255,1065,5674.56,12404.67,Youth,Clothing,Tablet,1970-01-01 00:00:00.000002024,H2_2024,80,10,4
2024_JD_0352,Campaign_2024_JD_0352,2024-09-08,2024-12-21,Email,Asia,155787,16635,3144,22405.68,64480.61,Seniors,Clothing,Tablet,1970-01-01 00:00:00.000002024,H2_2024,104,9,3
2024_JD_0108,Campaign_2024_JD_0108,2024-08-25,2024-12-11,Google Ads,North America,155334,22080,3864,1127.16,3603.63,Seniors,Health,Desktop,1970-01-01 00:00:00.000002024,H2_2024,108,8,3
2024_JD_0086,Campaign_2024_JD_0086,2024-10-26,2024-11-12,Email,Europe,155159,10213,1137,47976.42,63956.74,Youth,Home,Mobile,1970-01-01 00:00:00.000002024,H2_2024,17,10,4
2024_JD_0469,Campaign_2024_JD_0469,2024-08-17,2024-12-12,TikTok Ads,Africa,155043,2928,331,6437.9,17119.51,Adults,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,117,8,3
2024_JD_0429,Campaign_2024_JD_0429,2024-08-20,2024-10-23,Facebook Ads,Africa,154765,15685,1066,24904.71,37334.9,Adults,Health,Tablet,1970-01-01 00:00:00.000002024,H2_2024,64,8,3
2024_JD_0153,Campaign_2024_JD_0153,2024-11-21,2024-12-24,Google Ads,North America,154521,2313,612,35988.9,95548.69,Adults,Home,Desktop,1970-01-01 00:00:00.000002024,H2_2024,33,11,4
2024_JD_0631,Campaign_2024_JD_0631,2024-11-21,2024-12-24,Google Ads,North America,154521,2313,612,35988.9,95548.69,Adults,Home,Desktop,1970-01-01 00:00:00.000002024,H2_2024,33,11,4
2024_JD_0558,Campaign_2024_JD_0558,2024-08-06,2024-12-31,Facebook Ads,South America,154329,14398,3401,23262.93,61636.73,Seniors,Home,Desktop,1970-01-01 00:00:00.000002024,H2_2024,147,8,3
2024_JD_0401,Campaign_2024_JD_0401,2024-11-09,2024-12-31,Facebook Ads,Asia,153934,12126,2708,12475.04,41298.35,Youth,Clothing,Desktop,1970-01-01 00:00:00.000002024,H2_2024,52,11,4
2024_JD_0406,Campaign_2024_JD_0406,2024-11-18,2024-12-31,Facebook Ads,South America,153781,22897,1441,41832.54,144536.83,Seniors,Automotive,Tablet,1970-01-01 00:00:00.000002024,H2_2024,43,11,4
2024_JD_0103,Campaign_2024_JD_0103,2024-10-23,2024-12-31,TikTok Ads,Europe,153216,8882,2230,20614.72,57816.77,Seniors,Health,Desktop,1970-01-01 00:00:00.000002024,H2_2024,69,10,4
2024_JD_0130,Campaign_2024_JD_0130,2024-08-31,2024-12-31,Google Display Network,South America,153056,15590,1220,20229.81,62270.97,Adults,Electronics,Desktop,1970-01-01 00:00:00.000002024,H2_2024,122,8,3
2024_JD_0073,Campaign_2024_JD_0073,2024-07-19,2024-11-10,Email,North America,152851,8928,164,18390.35,62539.0,Seniors,Health,Mobile,1970-01-01 00:00:00.000002024,H2_2024,114,7,3
2024_JD_0459,Campaign_2024_JD_0459,2024-07-14,2024-12-31,Email,North America,152309,10726,159,40393.97,99803.49,Adults,Electronics,Desktop,1970-01-01 00:00:00.000002024,H2_2024,170,7,3
2024_JD_0253,Campaign_2024_JD_0253,2024-08-19,2024-10-01,Google Display Network,Asia,151470,8152,999,33676.35,51228.39,Adults,Electronics,Desktop,1970-01-01 00:00:00.000002024,H2_2024,43,8,3
2024_JD_0118,Campaign_2024_JD_0118,2024-08-31,2024-12-17,Email,South America,149990,21618,3086,42273.39,55748.52,Seniors,Automotive,Mobile,1970-01-01 00:00:00.000002024,H2_2024,108,8,3
2024_JD_0510,Campaign_2024_JD_0510,2024-11-24,2024-12-31,Facebook Ads,Africa,149941,13256,3708,18853.36,38969.17,Seniors,Home,Mobile,1970-01-01 00:00:00.000002024,H2_2024,37,11,4
2024_JD_0210,Campaign_2024_JD_0210,2024-08-06,2024-09-11,Facebook Ads,South America,149579,8554,1972,38771.85,131001.75,Seniors,Clothing,Tablet,1970-01-01 00:00:00.000002024,H2_2024,36,8,3
2024_JD_0058,Campaign_2024_JD_0058,2024-11-06,2024-12-06,Google Display Network,South America,149572,21949,5018,28163.35,80762.73,Seniors,Health,Tablet,1970-01-01 00:00:00.000002024,H2_2024,30,11,4
2024_JD_0353,Campaign_2024_JD_0353,2024-09-08,2024-11-02,Facebook Ads,Africa,149565,18564,4468,20542.97,68244.42,Adults,Home,Mobile,1970-01-01 00:00:00.000002024,H2_2024,55,9,3
2024_JD_0270,Campaign_2024_JD_0270,2024-07-27,2024-12-31,Facebook Ads,Africa,149539,17984,1860,20595.36,70981.25,Youth,Home,Desktop,1970-01-01 00:00:00.000002024,H2_2024,157,7,3
2024_JD_0382,Campaign_2024_JD_0382,2024-08-03,2024-09-27,Facebook Ads,Asia,149302,6926,1167,32906.23,86482.04,Seniors,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,55,8,3
2024_JD_0449,Campaign_2024_JD_0449,2024-07-30,2024-12-26,Google Ads,South America,148938,2577,316,41873.09,121561.56,Seniors,Automotive,Tablet,1970-01-01 00:00:00.000002024,H2_2024,149,7,3
